Description,COMMIT_HASH,COMMIT_DATE,COMMIT_YEAR,VULNERABILITY_CVE,VULNERABILITY_YEAR,VULNERABILITY_CWE,VULNERABILITY_CATEGORY,ID_Class,P_ID,Visibility,Complement,BeginLine,EndLine,NameClass,ID_File,FilePath,Patched,Occurrence,R_ID,Affected,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,ELIGIBLE_FOR_ALERTS,COMMIT_HAS_ALERTS,TOTAL_ALERTS,Flawfinder_chown,Flawfinder_gets,Flawfinder_printf,Flawfinder_strcpy,Flawfinder_access,Flawfinder_sscanf,Flawfinder_syslog,Flawfinder_crypt,Flawfinder_strcat,Flawfinder_fprintf,Flawfinder_execl,Flawfinder_vfprintf,Flawfinder_sprintf,Flawfinder_execv,Flawfinder_ShellExecute,Flawfinder__sntprintf,Flawfinder__tcscpy,Flawfinder__tcscat,Flawfinder_WinExec,Flawfinder_random,Flawfinder_getenv,Flawfinder_chroot,Flawfinder_srand,Flawfinder_LoadLibrary,Flawfinder_EnterCriticalSection,Flawfinder_InitializeCriticalSection,Flawfinder_getopt,Flawfinder_char,Flawfinder_memcpy,Flawfinder_atoi,Flawfinder_atol,Flawfinder_open,Flawfinder_fopen,Flawfinder_tmpfile,Flawfinder_wcscpy,Flawfinder_TCHAR,Flawfinder_strlen,Flawfinder_read,Flawfinder_strncat,Flawfinder_mismatch,Flawfinder_strncpy,Flawfinder_umask,Flawfinder_wcslen,Flawfinder_getc,Flawfinder__tcslen,Flawfinder_readlink,Flawfinder_chmod,Flawfinder_vsnprintf,Flawfinder_snprintf,Flawfinder_vsprintf,Flawfinder_vsscanf,Flawfinder_getlogin,Flawfinder_execvp,Flawfinder_execlp,Flawfinder_fscanf,Flawfinder_popen,Flawfinder_vprintf,Flawfinder_system,Flawfinder_wprintf,Flawfinder_scanf,Flawfinder_realpath,Flawfinder_srandom,Flawfinder_getopt_long,Flawfinder_bcopy,Flawfinder_mkstemp,Flawfinder_vfork,Flawfinder_memalign,Flawfinder_usleep,Flawfinder_getchar,Flawfinder_fgetc,Flawfinder_equal,Flawfinder_vfscanf,Flawfinder_setstate,Flawfinder_tmpnam,Flawfinder_wchar_t,Flawfinder_ulimit,Flawfinder_ssignal,Flawfinder_CopyMemory,Flawfinder_wcscat,Flawfinder__snprintf,Flawfinder_vswprintf,Flawfinder_swprintf,Flawfinder__ftprintf,Flawfinder_lstrcpyW,Flawfinder_crypt_r,Flawfinder_lstrcpy,Flawfinder_lstrcpyA,Flawfinder_fwprintf,Flawfinder__stprintf,Flawfinder__vftprintf,Flawfinder_vfwprintf,Flawfinder__vsntprintf,Flawfinder__vstprintf,Flawfinder__tscanf,Flawfinder_wscanf,Flawfinder_SetThreadToken,Flawfinder_lstrcatW,Flawfinder_getwd,Flawfinder_LoadLibraryEx,Flawfinder_GetTempFileName,Flawfinder_CreateProcess,Flawfinder_lrand48,Flawfinder_AddAccessAllowedAce,Flawfinder_drand48,Flawfinder_curl_getenv,Flawfinder_MultiByteToWideChar,Flawfinder__wtoi,Flawfinder__wtoi64,Flawfinder_wcsncpy,Flawfinder_lstrcpyn,Flawfinder__tcsncpy,Flawfinder_wcsncat,Flawfinder_execle,Flawfinder_nrand48,Flawfinder_lstrcpynA,Flawfinder_getpass,Flawfinder_fwscanf,Flawfinder_vwprintf,Flawfinder_CreateProcessAsUser,Flawfinder_g_get_home_dir,Flawfinder_mktemp,Flawfinder_lstrcat,Flawfinder_g_get_tmp_dir,Flawfinder__mbscat,Flawfinder_lstrcatA,Flawfinder_tempnam,multiclass_label,binary_label,grouped_multiclass_label
2_7f582b248d0a86bae5788c548d7bb5bca6f7691a_net/ipv4/tcp_output.c_tcp_out_options,7f582b248d0a86bae5788c548d7bb5bca6f7691a,5/15/2018 4:14,2018,CVE-2019-15239,2019,416,Memory Management,410281202,ker1369p,default,Struct,423,432,tcp_out_options,181576402,net/ipv4/tcp_output.c,0,before,2,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,10,0,10,9,0,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_7f7ccc2ccc2e70c6054685f5e3522efa81556830_fs/proc/base.c_map_files_info,7f7ccc2ccc2e70c6054685f5e3522efa81556830,5/11/2018 6:11,2018,CVE-2018-1120,2018,119,Memory Management,410365802,ker1371p,default,Struct,2039,2043,map_files_info,181599902,fs/proc/base.c,0,before,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_a45b599ad808c3c982fdcdc12b0b8611c2f92824_drivers/scsi/sg.c_sg_device,a45b599ad808c3c982fdcdc12b0b8611c2f92824,5/18/2018 14:23,2018,CVE-2018-1000204,2018,,Other,410977102,ker1372p,default,Struct,162,177,sg_device,181772702,drivers/scsi/sg.c,0,after,2,0,0,0,0,0,16,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,16,0,16,15,0,11,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_cb2595c1393b4a5211534e6f0a0fbad369e21ad8_drivers/infiniband/core/ucma.c_ucma_context,cb2595c1393b4a5211534e6f0a0fbad369e21ad8,6/1/2018 18:31,2018,CVE-2018-14734,2018,416,Memory Management,412605302,ker1375p,default,Struct,81,101,ucma_context,182177702,drivers/infiniband/core/ucma.c,0,before,2,0,0,0,0,2,15,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,21,2,15,14,0,4,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_727ba748e110b4de50d142edca9d6a9b7e6111d8_arch/x86/kvm/vmx.c_kvm_save_segment,727ba748e110b4de50d142edca9d6a9b7e6111d8,6/11/2018 7:43,2018,CVE-2018-12904,2018,,Other,416227602,ker1378p,public,Struct,814,819,kvm_save_segment,183530502,arch/x86/kvm/vmx.c,0,before,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,6,0,6,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3c9fa24ca7c9c47605672916491f79e8ccacb9e6_arch/x86/kvm/emulate.c_mode_dual,3c9fa24ca7c9c47605672916491f79e8ccacb9e6,6/6/2018 15:38,2018,CVE-2018-10853,2018,269,Permission,416232602,ker1379p,default,Struct,252,255,mode_dual,183530902,arch/x86/kvm/emulate.c,0,before,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_513f86d73855ce556ea9522b6bfd79f87356dc3a_fs/ext4/xattr.c_ext4_xattr_block_find,513f86d73855ce556ea9522b6bfd79f87356dc3a,6/13/2018 4:51,2018,CVE-2018-10879,2018,416,Memory Management,420375002,ker1382p,default,Struct,1803,1806,ext4_xattr_block_find,185121202,fs/ext4/xattr.c,0,before,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_819b23f1c501b17b9694325471789e6b5cc2d0d2_fs/ext4/xattr.c_ext4_xattr_block_find,819b23f1c501b17b9694325471789e6b5cc2d0d2,6/14/2018 3:00,2018,CVE-2018-10878,2018,787,Other,420375102,ker1383p,default,Struct,1803,1806,ext4_xattr_block_find,185121302,fs/ext4/xattr.c,0,after,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_77260807d1170a8cf35dbb06e07461a655f67eee_fs/ext4/super.c_ext4_mount_options,77260807d1170a8cf35dbb06e07461a655f67eee,6/14/2018 3:08,2018,CVE-2018-10878,2018,787,Other,420375202,ker1384p,default,Struct,5007,5018,ext4_mount_options,185121602,fs/ext4/super.c,0,before,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,12,0,8,7,0,0,2,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_8844618d8aa7a9973e7b527d038a2a589665002c_fs/ext4/mballoc.c_sg,8844618d8aa7a9973e7b527d038a2a589665002c,6/14/2018 4:58,2018,CVE-2018-10876,2018,416,Memory Management,420375902,ker1385p,default,Struct,2289,2292,sg,185122002,fs/ext4/mballoc.c,0,before,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_e09463f220ca9a1a1ecfda84fcda658f99a1f12a_fs/ext4/xattr.c_ext4_xattr_block_find,e09463f220ca9a1a1ecfda84fcda658f99a1f12a,6/17/2018 0:21,2018,CVE-2018-10883,2018,787,Other,420376102,ker1388p,default,Struct,1803,1806,ext4_xattr_block_find,185122502,fs/ext4/xattr.c,0,after,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_8bc1379b82b8e809eef77a9fedbb75c6c297be19_fs/ext4/ext4.h_ext4_dir_entry_tail,8bc1379b82b8e809eef77a9fedbb75c6c297be19,6/17/2018 3:41,2018,CVE-2018-10883,2018,787,Other,420376502,ker1389p,default,Struct,1897,1903,ext4_dir_entry_tail,185122802,fs/ext4/ext4.h,0,before,2,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,7,0,7,6,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_c37e9e013469521d9adb932d17a1795c139b36db_fs/ext4/ext4.h_ext4_dir_entry_tail,c37e9e013469521d9adb932d17a1795c139b36db,6/17/2018 4:41,2018,CVE-2018-10882,2018,787,Other,420378102,ker1390p,default,Struct,1897,1903,ext4_dir_entry_tail,185123102,fs/ext4/ext4.h,0,after,2,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,7,0,7,6,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_23fcb3340d033d9f081e21e6c12c2db7eaa541d3_fs/xfs/libxfs/xfs_format.h_xfs_agi,23fcb3340d033d9f081e21e6c12c2db7eaa541d3,6/22/2018 6:25,2018,CVE-2018-13095,2018,476,Memory Management,420381702,ker1391p,default,Struct,721,758,xfs_agi,185123702,fs/xfs/libxfs/xfs_format.h,0,before,2,0,0,0,0,3,19,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,38,3,19,18,0,31,0,0,17,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_f1e255d60ae66a9f672ff9a207ee6cd8e33d2679_drivers/usb/misc/yurex.c_usb_yurex,f1e255d60ae66a9f672ff9a207ee6cd8e33d2679,7/6/2018 15:12,2018,CVE-2018-16276,2018,20,Input Validation,420807702,ker1396p,default,Struct,51,68,usb_yurex,185235902,drivers/usb/misc/yurex.c,0,after,2,0,0,0,0,2,16,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,18,2,16,15,0,6,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1a4f14bab1868b443f0dd3c55b689a478f82e72e_net/ipv4/tcp_input.c_tcp_sacktag_state,1a4f14bab1868b443f0dd3c55b689a478f82e72e,7/23/2018 19:01,2018,CVE-2018-5390,2018,20,Input Validation,421217302,ker1398p,default,Struct,1122,1133,tcp_sacktag_state,185342202,net/ipv4/tcp_input.c,0,before,2,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,12,0,8,7,0,4,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_c30f1fc041b74ecdb072dd44f858750414b8b19f_include/net/inet_frag.h_frag_v6_compare_key,c30f1fc041b74ecdb072dd44f858750414b8b19f,8/6/2018 0:16,2018,CVE-2018-5391,2018,20,Input Validation,422116602,ker1401p,default,Struct,43,49,frag_v6_compare_key,185576402,include/net/inet_frag.h,0,before,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,7,0,7,6,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_5800dc5c19f34e6e03b5adab1282535cb102fafd_arch/x86/kernel/paravirt.c_branch,5800dc5c19f34e6e03b5adab1282535cb102fafd,8/3/2018 14:41,2018,CVE-2018-15594,2018,200,Data Protection,422633002,ker1402p,default,Struct,78,81,branch,185688902,arch/x86/kernel/paravirt.c,0,before,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_0625b4ba1a5d4703c7fb01c497bd6c156908af00_drivers/infiniband/hw/mlx5/qp.c_mlx5_ib_drain_cqe,0625b4ba1a5d4703c7fb01c497bd6c156908af00,8/14/2018 21:33,2018,CVE-2018-20855,2018,119,Memory Management,423210102,ker1403p,default,Struct,5700,5703,mlx5_ib_drain_cqe,185840402,drivers/infiniband/hw/mlx5/qp.c,0,before,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_342db04ae71273322f0011384a9ed414df8bdae4_arch/x86/include/asm/stacktrace.h_stack_info,342db04ae71273322f0011384a9ed414df8bdae4,8/28/2018 15:49,2018,CVE-2018-14656,2018,20,Input Validation,425614702,ker1405p,default,Struct,24,27,stack_info,186757302,arch/x86/include/asm/stacktrace.h,0,after,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_5d407b071dc369c26a38398326ee2be53651cfe4_net/ipv4/ip_fragment.c_ipq,5d407b071dc369c26a38398326ee2be53651cfe4,9/9/2018 17:47,2018,CVE-2018-14641,2018,20,Input Validation,425679202,ker1406p,default,Struct,112,120,ipq,186783902,net/ipv4/ip_fragment.c,0,after,2,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,9,1,8,7,0,2,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
